a1   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a2   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  a3   0.0  0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9  1.0  
2    0    0    6    0    0    0    0    0    0    0    0    10   0    0    9    0    0    0    0    0    0    0    0    7    0    0    2    0    0    0    0    0    0    0    0    0    73800     240000    25600     
0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    1    0    0    0    0    0    0    0    0    1    0    3    0    0    0    0    0    0    0    0    0    0    1         432       227       
0    13   28   0    0    4    0    0    0    0    0    0    11   24   31   0    0    11   0    0    0    0    0    0    1    10   32   0    0    4    0    0    0    0    0    0    0    3820      19500     8630      
0    0    4    0    0    4    0    0    0    0    0    0    19   0    14   0    0    5    0    0    0    0    0    0    7    0    9    0    0    10   0    0    0    0    0    0    0    676       4180      589       
5    0    0    0    9    0    0    0    0    0    0    0    9    0    0    0    12   0    0    0    0    0    0    0    0    0    0    0    20   0    0    0    0    0    0    0    0    793000    66700     1930000   
10   0    4    0    0    12   9    0    0    0    0    0    7    0    0    0    0    3    15   0    0    0    0    0    11   0    5    0    0    19   10   0    0    0    0    0    1    10900     940       1820      
11   0    9    0    0    0    0    0    17   0    0    0    0    0    11   0    0    0    0    0    30   0    0    0    16   0    13   0    0    0    0    0    11   0    0    0    0    225000    163000    99100     
9    0    6    0    0    0    0    0    0    1    0    0    0    0    2    0    0    0    0    0    0    0    0    0    1    0    2    0    0    0    0    0    0    1    0    0    0    9850      9280      10800     
2    0    0    21   0    0    0    0    0    54   0    0    9    0    0    17   0    0    0    0    0    64   0    0    8    0    0    22   0    0    0    0    0    63   0    0    0    6380      5850      83900      
0    0    0    0    1    0    0    0    7    0    0    0    7    0    0    0    10   0    0    0    5    0    0    0    36   0    0    0    10   0    0    0    12   0    0    0    0    13        546000    1550000   
0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    18   0    0    0    0    0    0    0    0    0    0    0    19   0    0    0    0    41        260000    2770      
14   0    3    39   0    0    10   0    0    0    0    0    7    0    1    37   0    0    8    0    0    0    0    0    8    0    1    46   0    0    13   0    0    0    0    0    0    232000    460000    257000    
1    0    15   0    1    5    0    0    0    0    0    0    8    0    8    0    1    9    0    0    0    0    0    0    11   0    11   0    0    12   0    0    0    0    0    0    0    670000    116000    866000    
8    0    1    0    0    0    0    0    0    0    17   0    6    0    1    0    0    0    0    0    0    0    17   0    1    0    2    0    0    0    0    0    0    0    17   0    0    22200     404000    39900     
25   0    6    0    14   0    0    14   0    0    0    0    1    0    3    0    8    0    0    14   0    0    0    0    10   0    8    0    5    0    0    21   0    0    0    0    0    44600     22400     23800     
4    0    2    2    0    0    0    0    11   0    0    0    5    0    2    3    0    0    0    0    10   0    0    0    10   0    2    11   0    0    0    0    8    0    0    0    0    12700     8550      4590      
1    0    0    0    0    50   1    0    0    0    0    0    8    0    0    0    0    49   0    0    0    0    0    0    5    0    0    0    0    45   4    0    0    0    0    0    0    2240000   1580000   2040000   
9    0    16   10   0    0    0    13   0    0    0    0    7    0    12   14   0    0    0    23   0    0    0    0    8    0    18   11   0    0    0    16   0    0    0    0    1    22600     24300     4940      
2    4    20   0    0    0    0    0    0    0    0    0    0    7    15   0    0    0    0    0    0    0    0    0    12   11   29   0    0    0    0    0    0    0    0    0    0    1490      48        2850      
3    0    0    2    0    6    0    0    0    0    0    0    0    0    0    1    0    1    0    0    0    0    0    0    2    0    0    0    0    4    0    0    0    0    0    0    0    22100     4020      13800      
0    0    4    3    0    0    0    0    7    0    0    0    0    0    7    7    0    0    0    0    13   0    0    0    0    0    10   5    0    0    0    0    8    0    0    0    0    14500     8630      9790      
